pattern,algorithm,split,run,usage_bb,concave_hull,rest_length
rand_2M8JA3LPWR_specification,BL,True,2,0.0,0.0,0.0
rand_2M8JA3LPWR_specification,NFP,True,0,0.6917919200911176,0.7367953389243491,3.9170000000000016
rand_2M8JA3LPWR_specification,NFP,True,1,0.6647912518704175,0.6955228870035335,5.715000000000003
rand_2M8JA3LPWR_specification,NFP,True,2,0.6574306669418286,0.7319237302206885,0.20300000000000296
rand_2ML679GZ53_specification,BL,False,0,0.4529391802188256,0.6773544350148301,78.0
rand_2ML679GZ53_specification,BL,False,1,0.0,0.0,0.0
rand_2ML679GZ53_specification,BL,False,2,0.2685760429943038,0.5595881178016217,38.0
rand_2ML679GZ53_specification,NFP,False,0,0.5994390628465365,0.7199404200260077,14.560000000000002
rand_2ML679GZ53_specification,NFP,False,1,0.5510915461625565,0.6308162494460678,13.506
rand_2ML679GZ53_specification,NFP,False,2,0.5228446984689492,0.612363192782253,2.6069999999999993
rand_2ML679GZ53_specification,BL,True,0,0.0,0.0,0.0
rand_2ML679GZ53_specification,BL,True,1,0.0,0.0,0.0
rand_2ML679GZ53_specification,BL,True,2,0.321484206037933,0.6304943904147252,34.0
rand_2ML679GZ53_specification,NFP,True,0,0.5525338862479584,0.6666641121631829,34.363
rand_2ML679GZ53_specification,NFP,True,1,0.5832028017664497,0.658381692453076,17.126999999999995
rand_2ML679GZ53_specification,NFP,True,2,0.5958475298675274,0.6673046678122305,51.039
rand_2N12212IZW_specification,BL,False,0,0.41972400310041896,0.6579008063358905,88.0
rand_2N12212IZW_specification,BL,False,1,0.5158833141686552,0.6635966660473435,88.0
rand_2N12212IZW_specification,BL,False,2,0.4818273064673506,0.6743617976897279,88.0
rand_2N12212IZW_specification,NFP,False,0,0.39665445585671605,0.5956384513438265,41.922
rand_2N12212IZW_specification,NFP,False,1,0.41537988597778736,0.5530694751670392,25.814999999999998
rand_2N12212IZW_specification,NFP,False,2,0.465838305238507,0.6512640036657515,37.358000000000004
rand_2N12212IZW_specification,BL,True,0,0.26097072528195625,0.5967861815740337,78.0
rand_2N12212IZW_specification,BL,True,1,0.31042813664777963,0.618620558547039,88.0
rand_2N12212IZW_specification,BL,True,2,0.299369349722227,0.5708752388535513,86.0
rand_2N12212IZW_specification,NFP,True,0,0.48033582497464733,0.6414524808470137,61.157
rand_2N12212IZW_specification,NFP,True,1,0.5373146955975417,0.6331134152271914,62.515
rand_2N12212IZW_specification,NFP,True,2,0.49768948294093357,0.6513939896157199,78.186
rand_2NAQR4I752_specification,BL,False,0,0.3308929421688044,0.55586579958758,84.0
rand_2NAQR4I752_specification,BL,False,1,0.4080249022764921,0.5640188117460804,90.0
rand_2NAQR4I752_specification,BL,False,2,0.4585487097577706,0.6099698854084827,100.0
rand_2NAQR4I752_specification,NFP,False,0,0.4984419447769997,0.6282062058184928,7.206999999999994
rand_2NAQR4I752_specification,NFP,False,1,0.466500703178707,0.5718673503629231,5.746999999999986
rand_2NAQR4I752_specification,NFP,False,2,0.5103962101619142,0.6008259831861896,0.3400000000000034
rand_2NAQR4I752_specification,BL,True,0,0.33953159224572493,0.6457461765847263,74.0
rand_2NAQR4I752_specification,BL,True,1,0.2788897232421626,0.643988963696697,60.0
rand_2NAQR4I752_specification,BL,True,2,0.28704475916441186,0.6104561585256973,62.0
rand_2NAQR4I752_specification,NFP,True,0,0.6332840186136981,0.6850793507262223,49.492999999999995
rand_2NAQR4I752_specification,NFP,True,1,0.6394202675306123,0.7088130718256547,29.888999999999996
rand_2NAQR4I752_specification,NFP,True,2,0.6055325197941966,0.6735100449844903,2.0779999999999745
rand_2NVRAS2YQA_specification,BL,False,0,0.6698850082154694,0.7288584617065131,96.0
rand_2NVRAS2YQA_specification,BL,False,1,0.6245268195897707,0.7061205951456732,96.0
rand_2NVRAS2YQA_specification,BL,False,2,0.5765546962432083,0.6559873329270492,96.0
rand_2NVRAS2YQA_specification,NFP,False,0,0.547351073656325,0.6963130331816074,46.978999999999985
rand_2NVRAS2YQA_specification,NFP,False,1,0.616466843048448,0.7207677959882176,23.504999999999995
rand_2NVRAS2YQA_specification,NFP,False,2,0.45392938447965653,0.595379957007662,31.698000000000008
rand_2NVRAS2YQA_specification,BL,True,0,0.28570044892631036,0.6727855240743679,62.0
rand_2NVRAS2YQA_specification,BL,True,1,0.5041997251992905,0.6996487933146347,94.0
rand_2NVRAS2YQA_specification,BL,True,2,0.28120420766337995,0.6914773357351178,60.0
rand_2NVRAS2YQA_specification,NFP,True,0,0.6084773975089665,0.7223599348422093,76.578
rand_2NVRAS2YQA_specification,NFP,True,1,0.6677029139775863,0.7520820603127132,78.40899999999999
rand_2NVRAS2YQA_specification,NFP,True,2,0.5806763079402022,0.671076290027598,38.721999999999994
rand_2O342R1R14_specification,BL,False,0,0.0,0.0,0.0
rand_2O342R1R14_specification,BL,False,1,0.4592956701686174,0.7846418127231818,24.0
rand_2O342R1R14_specification,BL,False,2,0.0,0.0,0.0
rand_2O342R1R14_specification,NFP,False,0,0.0,0.0,0.0
rand_2O342R1R14_specification,NFP,False,1,0.0,0.0,0.0
rand_2O342R1R14_specification,NFP,False,2,0.0,0.0,0.0
rand_2O342R1R14_specification,BL,True,0,0.0,0.0,0.0
rand_2O342R1R14_specification,BL,True,1,0.0,0.0,0.0
rand_2O342R1R14_specification,BL,True,2,0.0,0.0,0.0
rand_2O342R1R14_specification,NFP,True,0,0.4972124630737497,0.6544043892876864,8.034999999999997
rand_2O342R1R14_specification,NFP,True,1,0.0,0.0,0.0
rand_2O342R1R14_specification,NFP,True,2,0.6031214213989134,0.7726366771957198,16.59700000000001
rand_2O3YZJHJYB_specification,BL,False,0,0.3443906838966925,0.6907618180407598,36.0
rand_2O3YZJHJYB_specification,BL,False,1,0.4076605209631466,0.6255853929720474,52.0
rand_2O3YZJHJYB_specification,BL,False,2,0.41701572543268856,0.6713804259331638,52.0
rand_2O3YZJHJYB_specification,NFP,False,0,0.5360901802207761,0.7027855349569748,25.348
rand_2O3YZJHJYB_specification,NFP,False,1,0.5546780429132797,0.6897906137154296,6.01400000000001
rand_2O3YZJHJYB_specification,NFP,False,2,0.5857796846840088,0.7247330498625543,4.3589999999999804
rand_2O3YZJHJYB_specification,BL,True,0,0.39699427076630867,0.6898881832433883,32.0
rand_2O3YZJHJYB_specification,BL,True,1,0.4288012723166229,0.6575147413985077,40.0
rand_2O3YZJHJYB_specification,BL,True,2,0.3577187325415602,0.6536749707279593,20.0
rand_2O3YZJHJYB_specification,NFP,True,0,0.5193148904457004,0.6824537912091397,3.158999999999992
rand_2O3YZJHJYB_specification,NFP,True,1,0.574977039891857,0.6610200898013832,0.0759999999999934
rand_2O3YZJHJYB_specification,NFP,True,2,0.6424391736813769,0.7172776939861648,1.8899999999999864
rand_2OGPG824E3_specification,BL,False,0,0.0,0.0,0.0
rand_2OGPG824E3_specification,BL,False,1,0.0,0.0,0.0
rand_2OGPG824E3_specification,BL,False,2,0.0,0.0,0.0
rand_2OGPG824E3_specification,NFP,False,0,0.4807197032899638,0.5736562680283767,3.687999999999988
rand_2OGPG824E3_specification,NFP,False,1,0.4261264924445584,0.5522161487862779,6.760999999999996
rand_2OGPG824E3_specification,NFP,False,2,0.442110025332864,0.5568401248785948,3.7690000000000055
rand_2OGPG824E3_specification,BL,True,0,0.0,0.0,0.0
rand_2OGPG824E3_specification,BL,True,1,0.3232155884147831,0.5525628961407765,10.0
rand_2OGPG824E3_specification,BL,True,2,0.0,0.0,0.0
rand_2OGPG824E3_specification,NFP,True,0,0.5076365593069893,0.6052717366929941,9.295999999999992
rand_2OGPG824E3_specification,NFP,True,1,0.5116272653867142,0.6163747467721615,4.603000000000009
rand_2OGPG824E3_specification,NFP,True,2,0.5573217249611246,0.6437788961357723,14.016000000000005
rand_2OJGLLAH3H_specification,BL,False,0,0.0,0.0,0.0
rand_2OJGLLAH3H_specification,BL,False,1,0.38501261789019087,0.7275787676728199,0.0
rand_2OJGLLAH3H_specification,BL,False,2,0.0,0.0,0.0
rand_2OJGLLAH3H_specification,NFP,False,0,0.5727508154717483,0.7088862204158012,0.0
rand_2OJGLLAH3H_specification,NFP,False,1,0.5858672463604143,0.674894674042491,0.0
rand_2OJGLLAH3H_specification,NFP,False,2,0.5858672463604143,0.6674736211374671,0.0
rand_2OJGLLAH3H_specification,BL,True,0,0.0,0.0,0.0
rand_2OJGLLAH3H_specification,BL,True,1,0.0,0.0,0.0
rand_2OJGLLAH3H_specification,BL,True,2,0.0,0.0,0.0
rand_2OJGLLAH3H_specification,NFP,True,0,0.4415971067053572,0.6486179905371714,0.0
rand_2OJGLLAH3H_specification,NFP,True,1,0.6068793322388079,0.7009085699365627,13.495000000000005
rand_2OJGLLAH3H_specification,NFP,True,2,0.5629795104380093,0.6773494124835746,30.185000000000002
rand_2OPP4EQLWG_specification,BL,False,0,0.31891110323720734,0.5461358690677424,52.0
rand_2OPP4EQLWG_specification,BL,False,1,0.38935132830717106,0.6442900698029391,82.0
rand_2OPP4EQLWG_specification,BL,False,2,0.5175150631862434,0.6718544604587241,95.99999999999999
rand_2OPP4EQLWG_specification,NFP,False,0,0.5290059899145106,0.6860904246965568,7.617999999999995
rand_2OPP4EQLWG_specification,NFP,False,1,0.6035714006571496,0.6951053262417228,8.873999999999995
rand_2OPP4EQLWG_specification,NFP,False,2,0.42500560936216625,0.5735211477005331,1.7830000000000155
rand_2OPP4EQLWG_specification,BL,True,0,0.325735993064432,0.6527730701148265,54.0
rand_2OPP4EQLWG_specification,BL,True,1,0.35162745456259814,0.5892291891263066,60.0
rand_2OPP4EQLWG_specification,BL,True,2,0.33704946190569846,0.6267995178628,56.0
rand_2OPP4EQLWG_specification,NFP,True,0,0.567265310614579,0.6695387571568979,7.394999999999982
rand_2OPP4EQLWG_specification,NFP,True,1,0.5376350714396101,0.6186890321775084,30.35300000000001
rand_2OPP4EQLWG_specification,NFP,True,2,0.5925369790907666,0.6805176319810313,30.804000000000002
rand_2OPSLPOO9Z_specification,BL,False,0,0.3141044495352362,0.7242173371624947,22.0
rand_2OPSLPOO9Z_specification,BL,False,1,0.26993070851680395,0.7782908345833834,12.0
rand_2OPSLPOO9Z_specification,BL,False,2,0.3840736172025147,0.7561580243152234,22.0
rand_2OPSLPOO9Z_specification,NFP,False,0,0.5736418329735581,0.6839263249933666,22.0
rand_2OPSLPOO9Z_specification,NFP,False,1,0.6377873907186482,0.7210121071588402,7.314999999999998
rand_2OPSLPOO9Z_specification,NFP,False,2,0.7084776982351172,0.7335572236792397,22.0
rand_2OPSLPOO9Z_specification,BL,True,0,0.0,0.0,0.0
rand_2OPSLPOO9Z_specification,BL,True,1,0.0,0.0,0.0
rand_2OPSLPOO9Z_specification,BL,True,2,0.0,0.0,0.0
rand_2OPSLPOO9Z_specification,NFP,True,0,0.5549629564685246,0.6866758944574292,19.397999999999996
rand_2OPSLPOO9Z_specification,NFP,True,1,0.577614540374521,0.635198700217872,0.7719999999999914
rand_2OPSLPOO9Z_specification,NFP,True,2,0.5420572256553412,0.7401290558228264,12.435000000000002
rand_2OT2X0E1RR_specification,BL,False,0,0.4262498015321627,0.7612594564731495,60.0
rand_2OT2X0E1RR_specification,BL,False,1,0.44870975456647005,0.7570952244273415,60.0
rand_2OT2X0E1RR_specification,BL,False,2,0.6186912003795505,0.7568791386523084,60.0
rand_2OT2X0E1RR_specification,NFP,False,0,0.5202322643600321,0.7578334376179106,30.930000000000007
rand_2OT2X0E1RR_specification,NFP,False,1,0.583424407758214,0.7246551797884909,45.91
rand_2OT2X0E1RR_specification,NFP,False,2,0.5090274630373834,0.7923021108147872,5.013000000000005
rand_2OT2X0E1RR_specification,BL,True,0,0.3232326719688442,0.7621771824256034,52.0
rand_2OT2X0E1RR_specification,BL,True,1,0.25856850189232716,0.6704258912948982,30.0
rand_2OT2X0E1RR_specification,BL,True,2,0.3637512394603403,0.7523647301559889,60.0
rand_2OT2X0E1RR_specification,NFP,True,0,0.4747650455369816,0.5964712733394494,68.447
rand_2OT2X0E1RR_specification,NFP,True,1,0.5176925485621576,0.6134087297794449,52.3
rand_2OT2X0E1RR_specification,NFP,True,2,0.4625642123632127,0.5763424894120633,16.284000000000006
rand_2PYUV79RBI_specification,BL,False,0,0.761908287399754,0.8758633714576105,76.0
rand_2PYUV79RBI_specification,BL,False,1,0.7720244825794947,0.887792310412929,76.0
rand_2PYUV79RBI_specification,BL,False,2,0.7861318028520443,0.8845142969447302,76.0
rand_2PYUV79RBI_specification,NFP,False,0,0.604415189140074,0.806619134723758,12.334000000000003
rand_2PYUV79RBI_specification,NFP,False,1,0.604415189140074,0.806619134723758,12.334000000000003
rand_2PYUV79RBI_specification,NFP,False,2,0.604415189140074,0.806619134723758,12.334000000000003
rand_2PYUV79RBI_specification,BL,True,0,0.7938312949436996,0.7976208721841996,78.0
rand_2PYUV79RBI_specification,BL,True,1,0.6818637411774571,0.8361839609236409,78.0
rand_2PYUV79RBI_specification,BL,True,2,0.7195639244596064,0.8301340674451274,78.0
rand_2PYUV79RBI_specification,NFP,True,0,0.5811154727779332,0.7970627301363296,65.749
rand_2PYUV79RBI_specification,NFP,True,1,0.6331133228082662,0.8225188484206459,64.77
rand_2PYUV79RBI_specification,NFP,True,2,0.6235397682066256,0.8065153570221514,68.60300000000001
rand_2QPNU9PXFC_specification,BL,False,0,0.548179074511315,0.6416895123605867,108.0
rand_2QPNU9PXFC_specification,BL,False,1,0.5075680380137396,0.6567920122712756,108.0
rand_2QPNU9PXFC_specification,BL,False,2,0.5028406714915633,0.59743620311299,108.0
rand_2QPNU9PXFC_specification,NFP,False,0,0.7152749753710446,0.7421567368253339,118.365
rand_2QPNU9PXFC_specification,NFP,False,1,0.7152749753710446,0.7421567368253339,118.365
rand_2QPNU9PXFC_specification,NFP,False,2,0.7152749753710446,0.7421567368253339,118.365
rand_2QPNU9PXFC_specification,BL,True,0,0.3650141321227212,0.5691271442547122,106.0
rand_2QPNU9PXFC_specification,BL,True,1,0.3602276646539461,0.5705922532235509,106.0
rand_2QPNU9PXFC_specification,BL,True,2,0.26258601761973027,0.538636795850593,94.0
rand_2QPNU9PXFC_specification,NFP,True,0,0.5386843294377804,0.6890943946137836,83.22200000000001
rand_2QPNU9PXFC_specification,NFP,True,1,0.5537787105402198,0.6308219240384612,75.755
rand_2QPNU9PXFC_specification,NFP,True,2,0.5509985772045043,0.622871399611353,85.432
rand_2R2FIAM9KA_specification,BL,False,0,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,BL,False,1,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,BL,False,2,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,NFP,False,0,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,NFP,False,1,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,NFP,False,2,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,BL,True,0,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,BL,True,1,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,BL,True,2,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,NFP,True,0,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,NFP,True,1,0.0,0.0,0.0
rand_2R2FIAM9KA_specification,NFP,True,2,0.0,0.0,0.0
rand_2R4A43ANWV_specification,BL,False,0,0.41501659992791884,0.7093566584284242,58.0
rand_2R4A43ANWV_specification,BL,False,1,0.4732661798168105,0.6600890581251151,58.0
rand_2R4A43ANWV_specification,BL,False,2,0.3859888460171466,0.7445359090892923,58.0
rand_2R4A43ANWV_specification,NFP,False,0,0.5439842062036789,0.7415657136264366,13.429999999999993
rand_2R4A43ANWV_specification,NFP,False,1,0.40954079063483156,0.7459717018557332,0.16499999999999204
rand_2R4A43ANWV_specification,NFP,False,2,0.6042069621935429,0.7615032901560427,45.002999999999986
rand_2R4A43ANWV_specification,BL,True,0,0.0,0.0,0.0
rand_2R4A43ANWV_specification,BL,True,1,0.39655026935617,0.6725778331034546,56.0
rand_2R4A43ANWV_specification,BL,True,2,0.3953376795101869,0.6626317816068886,56.0
rand_2R4A43ANWV_specification,NFP,True,0,0.5683813185407848,0.7283697992474253,45.33
rand_2R4A43ANWV_specification,NFP,True,1,0.6523954471141917,0.7504175183823102,67.78399999999999
rand_2R4A43ANWV_specification,NFP,True,2,0.7168774815055108,0.8131999503418631,57.41
rand_2S4A98TVEC_specification,BL,False,0,0.44444838332666714,0.7114003045738266,54.0
rand_2S4A98TVEC_specification,BL,False,1,0.355932354607805,0.765726002703482,54.0
rand_2S4A98TVEC_specification,BL,False,2,0.4499286974214006,0.8173729867523184,74.0
rand_2S4A98TVEC_specification,NFP,False,0,0.6255006781769059,0.7446985105349367,17.75
rand_2S4A98TVEC_specification,NFP,False,1,0.5160395293249447,0.7484527192252158,38.164
rand_2S4A98TVEC_specification,NFP,False,2,0.6540365073786667,0.7265930528764072,50.447
rand_2S4A98TVEC_specification,BL,True,0,0.0,0.0,0.0
rand_2S4A98TVEC_specification,BL,True,1,0.0,0.0,0.0
rand_2S4A98TVEC_specification,BL,True,2,0.40229080083533014,0.6396208303408701,52.0
rand_2S4A98TVEC_specification,NFP,True,0,0.5683300737311029,0.6986059580724053,50.72399999999999
rand_2S4A98TVEC_specification,NFP,True,1,0.48915158863723646,0.6662163984209956,14.012
rand_2S4A98TVEC_specification,NFP,True,2,0.5533197832389627,0.7679233020037816,22.302999999999997
rand_2S62Y2DTMT_specification,BL,False,0,0.5827344862376064,0.7637640979672684,52.0
rand_2S62Y2DTMT_specification,BL,False,1,0.7451895482002998,0.8964678056233615,84.0
rand_2S62Y2DTMT_specification,BL,False,2,0.5919974788516668,0.7781071896493484,52.0
rand_2S62Y2DTMT_specification,NFP,False,0,0.4131799543978668,0.8113398996751484,0.8419999999999845
rand_2S62Y2DTMT_specification,NFP,False,1,0.5184677999101067,0.781958006245617,39.97800000000001
rand_2S62Y2DTMT_specification,NFP,False,2,0.5184677999101067,0.781958006245617,39.97800000000001
rand_2S62Y2DTMT_specification,BL,True,0,0.3411585488880128,0.8628556311022022,50.0
rand_2S62Y2DTMT_specification,BL,True,1,0.6461598421726333,0.8141144069779002,48.0
rand_2S62Y2DTMT_specification,BL,True,2,0.5314941607843613,0.8711672347650562,88.0
rand_2S62Y2DTMT_specification,NFP,True,0,0.5187409977488225,0.7894734229449668,63.667
rand_2S62Y2DTMT_specification,NFP,True,1,0.5123787565705243,0.7065548884073254,56.995000000000005
rand_2S62Y2DTMT_specification,NFP,True,2,0.5098114271739971,0.6729714751493694,56.577
rand_2SAKGSOY25_specification,BL,False,0,0.2650126409557749,0.5313373599487413,48.0
rand_2SAKGSOY25_specification,BL,False,1,0.2886128535152216,0.6140072613432545,56.0
rand_2SAKGSOY25_specification,BL,False,2,0.2467763563183387,0.6364050244778592,42.0
rand_2SAKGSOY25_specification,NFP,False,0,0.5903661621690871,0.6456073914530176,17.545999999999992
rand_2SAKGSOY25_specification,NFP,False,1,0.5743177869827326,0.6251777395651685,7.537000000000006
rand_2SAKGSOY25_specification,NFP,False,2,0.5369837783681732,0.6187399134232703,2.187999999999988
rand_2SAKGSOY25_specification,BL,True,0,0.0,0.0,0.0
rand_2SAKGSOY25_specification,BL,True,1,0.3469064385004917,0.587570013407969,48.0
rand_2SAKGSOY25_specification,BL,True,2,0.4001576873954157,0.5501299814131424,60.0
rand_2SAKGSOY25_specification,NFP,True,0,0.5729700220559618,0.6749144174331192,50.44799999999999
rand_2SAKGSOY25_specification,NFP,True,1,0.5545097952595571,0.6113378452903362,30.605999999999995
rand_2SAKGSOY25_specification,NFP,True,2,0.5595259250372157,0.6277104096510875,36.631
rand_2SKQXSTILZ_specification,BL,False,0,0.3741818303778313,0.603986180748352,94.0
rand_2SKQXSTILZ_specification,BL,False,1,0.4050855428675226,0.5710875389895871,90.0
rand_2SKQXSTILZ_specification,BL,False,2,0.4444306526021638,0.5927262261324026,86.0
rand_2SKQXSTILZ_specification,NFP,False,0,0.5343756450527488,0.6535901841437628,39.202
rand_2SKQXSTILZ_specification,NFP,False,1,0.5049537752340666,0.6861997447841681,29.07499999999999
rand_2SKQXSTILZ_specification,NFP,False,2,0.4888769582490594,0.6801029733704841,43.817999999999984
rand_2SKQXSTILZ_specification,BL,True,0,0.3410270724712454,0.6206827141034752,92.0
rand_2SKQXSTILZ_specification,BL,True,1,0.20735720450043732,0.5770362766478857,62.0
rand_2SKQXSTILZ_specification,BL,True,2,0.3009127986827446,0.6384606187879734,86.0
rand_2SKQXSTILZ_specification,NFP,True,0,0.5538329197897587,0.6922299727951629,57.464
rand_2SKQXSTILZ_specification,NFP,True,1,0.495898695387217,0.6967486714078939,41.54400000000001
rand_2SKQXSTILZ_specification,NFP,True,2,0.5866878885890728,0.7224114192897848,68.977
rand_2SOPYKSZ5F_specification,BL,False,0,0.39017382507520054,0.773477618392528,44.0
rand_2SOPYKSZ5F_specification,BL,False,1,0.323364073219493,0.642396893836054,30.0
rand_2SOPYKSZ5F_specification,BL,False,2,0.4637070362493039,0.7891917207099394,64.0
rand_2SOPYKSZ5F_specification,NFP,False,0,0.5960724004654997,0.7412876912206826,18.974999999999994
rand_2SOPYKSZ5F_specification,NFP,False,1,0.6300200082067826,0.750112243658094,16.50999999999999
rand_2SOPYKSZ5F_specification,NFP,False,2,0.44557757459047026,0.671093693118308,6.466000000000008
rand_2SOPYKSZ5F_specification,BL,True,0,0.0,0.0,0.0
rand_2SOPYKSZ5F_specification,BL,True,1,0.0,0.0,0.0
rand_2SOPYKSZ5F_specification,BL,True,2,0.0,0.0,0.0
rand_2SOPYKSZ5F_specification,NFP,True,0,0.5667130017034843,0.7368270038446001,49.55399999999999
rand_2SOPYKSZ5F_specification,NFP,True,1,0.6749260103571629,0.8017960504343044,65.547
rand_2SOPYKSZ5F_specification,NFP,True,2,0.5578352437420822,0.7088948630814524,18.224999999999994
rand_2TK7168Z18_specification,BL,False,0,0.6936662576602695,0.8157032355781962,104.0
rand_2TK7168Z18_specification,BL,False,1,0.6952285980722399,0.7999983638160026,104.0
rand_2TK7168Z18_specification,BL,False,2,0.7307118608783768,0.7902647012584588,106.0
rand_2TK7168Z18_specification,NFP,False,0,0.5966944030676851,0.7656137660971659,55.54599999999999
rand_2TK7168Z18_specification,NFP,False,1,0.6388914517642471,0.7257107929321264,26.09700000000001
rand_2TK7168Z18_specification,NFP,False,2,0.5388837056693757,0.664919652903278,27.224999999999994
rand_2TK7168Z18_specification,BL,True,0,0.2684930076189303,0.7684321142795567,72.0
rand_2TK7168Z18_specification,BL,True,1,0.5157061094207256,0.7589225270320793,104.0
rand_2TK7168Z18_specification,BL,True,2,0.5134538327614302,0.7158655095266178,104.0
rand_2TK7168Z18_specification,NFP,True,0,0.6084161110543359,0.6587653101210422,40.845
rand_2TK7168Z18_specification,NFP,True,1,0.6044494074952288,0.7426018313682824,62.363
rand_2TK7168Z18_specification,NFP,True,2,0.6758324207637414,0.7806570094243045,16.576999999999998
rand_2UKFBAWXX1_specification,BL,False,0,0.0,0.0,0.0
rand_2UKFBAWXX1_specification,BL,False,1,0.45934809075412275,0.764952356323527,14.0
rand_2UKFBAWXX1_specification,BL,False,2,0.43525922903933423,0.8006543971687798,0.0
rand_2UKFBAWXX1_specification,NFP,False,0,0.5275463852678571,0.8097680556942486,0.0
rand_2UKFBAWXX1_specification,NFP,False,1,0.5313416830035971,0.8391055075843006,0.0
rand_2UKFBAWXX1_specification,NFP,False,2,0.5553119844924812,0.8235173225421779,0.0
rand_2UKFBAWXX1_specification,BL,True,0,0.0,0.0,0.0
rand_2UKFBAWXX1_specification,BL,True,1,0.0,0.0,0.0
rand_2UKFBAWXX1_specification,BL,True,2,0.0,0.0,0.0
rand_2UKFBAWXX1_specification,NFP,True,0,0.4649435988714322,0.74215744604898,2.173000000000002
rand_2UKFBAWXX1_specification,NFP,True,1,0.5747588569390163,0.697250534918767,0.4130000000000109
rand_2UKFBAWXX1_specification,NFP,True,2,0.4909630845062908,0.7611045766860383,5.74199999999999
rand_2UO1IZ4GYS_specification,BL,False,0,0.45506259669751514,0.7531851202917671,88.0
rand_2UO1IZ4GYS_specification,BL,False,1,0.45786057481188924,0.7826930346945425,88.0
rand_2UO1IZ4GYS_specification,BL,False,2,0.5764547700646084,0.8362445219805154,80.0
rand_2UO1IZ4GYS_specification,NFP,False,0,0.5975899434373332,0.7081768645378088,4.788999999999987
rand_2UO1IZ4GYS_specification,NFP,False,1,0.43670034328112806,0.6499747920762644,4.788999999999987
rand_2UO1IZ4GYS_specification,NFP,False,2,0.38064329764019333,0.5215817758885508,4.788999999999987
rand_2UO1IZ4GYS_specification,BL,True,0,0.6656858383459436,0.7736861354465717,108.0
rand_2UO1IZ4GYS_specification,BL,True,1,0.7653585156389464,0.8912377915542161,114.0
rand_2UO1IZ4GYS_specification,BL,True,2,0.7145620486529183,0.7765954108974089,108.0
rand_2UO1IZ4GYS_specification,NFP,True,0,0.4190836868929714,0.5760864160458108,31.07499999999999
rand_2UO1IZ4GYS_specification,NFP,True,1,0.5823993345543153,0.6314810805184945,29.146
rand_2UO1IZ4GYS_specification,NFP,True,2,0.7421575230423743,0.7983135009469466,35.01599999999999
rand_2UQETXGXYZ_specification,BL,False,0,0.22502328607100275,0.568833409264273,76.0
rand_2UQETXGXYZ_specification,BL,False,1,0.20539506183069714,0.3157586924398246,66.0
rand_2UQETXGXYZ_specification,BL,False,2,0.2326343768264493,0.3196637246675829,66.0
rand_2UQETXGXYZ_specification,NFP,False,0,0.5067739677582878,0.6610579905243463,66.745
rand_2UQETXGXYZ_specification,NFP,False,1,0.5004756465101969,0.6793857956142012,31.956999999999994
rand_2UQETXGXYZ_specification,NFP,False,2,0.4867371467590073,0.6247799024682766,60.42599999999999
rand_2UQETXGXYZ_specification,BL,True,0,0.34975989722202944,0.6397359508761757,104.0
rand_2UQETXGXYZ_specification,BL,True,1,0.37933521177619467,0.6278040871601447,100.0
rand_2UQETXGXYZ_specification,BL,True,2,0.34570503984241246,0.6654685443927411,100.0
rand_2UQETXGXYZ_specification,NFP,True,0,0.6366583215278181,0.7434912864827363,67.34100000000001
rand_2UQETXGXYZ_specification,NFP,True,1,0.6269605980652501,0.7137231369417621,73.728
rand_2UQETXGXYZ_specification,NFP,True,2,0.5578243851020885,0.7425567886252634,75.19
rand_2UT239WX5N_specification,BL,False,0,0.32651198034834245,0.6731466946000981,44.0
rand_2UT239WX5N_specification,BL,False,1,0.33146799316206876,0.6345881978070865,46.0
rand_2UT239WX5N_specification,BL,False,2,0.4112637769436156,0.6499167344510638,61.999999999999986
rand_2UT239WX5N_specification,NFP,False,0,0.5271857938455702,0.6615664627779526,2.022999999999996
rand_2UT239WX5N_specification,NFP,False,1,0.5249855161992767,0.6726516759650403,1.728999999999985
rand_2UT239WX5N_specification,NFP,False,2,0.6133084980940908,0.7407442764995054,17.415999999999997
rand_2UT239WX5N_specification,BL,True,0,0.0,0.0,0.0
rand_2UT239WX5N_specification,BL,True,1,0.3317052433468485,0.629777734682293,22.0
rand_2UT239WX5N_specification,BL,True,2,0.31709829581589577,0.6164855170332187,16.0
rand_2UT239WX5N_specification,NFP,True,0,0.5536553710802244,0.6405639026943193,44.595
rand_2UT239WX5N_specification,NFP,True,1,0.5964727067536713,0.6641525778327054,2.6500000000000057
rand_2UT239WX5N_specification,NFP,True,2,0.574622527180222,0.6803565803797105,29.333
rand_2V6PI0FOKB_specification,BL,False,0,0.31376526296940926,0.6312260933388008,80.0
rand_2V6PI0FOKB_specification,BL,False,1,0.5525131947717902,0.6687963842632485,90.0
rand_2V6PI0FOKB_specification,BL,False,2,0.37596732783999864,0.5923988480180011,90.0
rand_2V6PI0FOKB_specification,NFP,False,0,0.48632110005658,0.6654401876086049,6.9669999999999845
