timestamp,pattern_name,mutation_type,fitness_gain,generation,run_id
20250805_163335,rand_00YONAPXZE,design_params,-0.0230401680189427,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0108752423394946,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0197256837893733,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.043299325759058,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0525734007731537,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.8198932549317853,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0026398579544506,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0069771511587218,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0525734007731537,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0012123988169828,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0425416895156485,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0218608826962445,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0011582882478534,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0391671903444842,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0028828579570819,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,0.0,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0130872744046038,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0379124756016098,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,scramble,-0.0127349710441292,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,scramble,-0.0391504741440701,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0525734007731537,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0170144924448412,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,0.0016950306736338,5,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0337583978437107,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0146161987503713,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0075219832385723,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0926858359685466,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,0.0194483188110903,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,inversion,-0.0202757586416113,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0322010877910839,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0420759629557385,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0287582929445446,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0055832533432144,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0058577711750372,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0485071790403175,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0315485928113997,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0283904839245131,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.0521634768029968,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0164892815808731,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.8173059129383631,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0637659125626034,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,scramble,0.0,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,scramble,-0.0248658956598768,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,split,-0.0138941081199013,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0359891913565544,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0278416654027695,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,swap,-0.0159107326902132,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0280598675428849,6,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,design_params,-0.0231380687264531,7,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,insertion,-0.0501718930684578,7,rand_00YONAPXZE_20250805_163335
20250805_163335,rand_00YONAPXZE,rotate,-0.8199776332843479,7,rand_00YONAPXZE_20250805_163335
